2020-05-08T03:10:04,32.05,36.87,72.19,28.20,44.03,39.91,NA,41.49,27.89,NA
2020-05-08T03:11:37,37.72,NA,12.55,42.07,47.52,39.41,33.16,41.90,24.01,23.54
2020-05-08T03:13:51,60.57,46.86,27.33,50.41,54.03,53.76,62.00,51.41,47.23,27.47
2020-05-08T03:16:04,38.33,41.46,41.29,25.54,3.29,35.56,NA,28.71,27.70,43.63
2020-05-08T03:16:12,5.39,28.08,20.18,58.32,17.96,39.15,25.07,35.43,51.30,19.91
2020-05-08T03:18:29,41.14,40.94,58.52,10.18,40.08,3.20,29.81,42.10,41.87,59.92
2020-05-08T03:20:57,30.34,54.32,40.13,26.35,48.25,33.21,11.51,31.34,NA,48.00
2020-05-08T03:23:15,14.04,-4.85,35.86,42.58,26.69,8.63,33.70,36.47,47.93,51.08
2020-05-08T03:25:37,41.33,28.37,59.55,51.25,17.20,33.14,51.86,21.50,50.01,19.49
2020-05-08T03:27:15,33.22,42.40,46.86,37.56,56.38,NA,29.28,35.94,22.16,51.65
2020-05-08T03:29:43,20.63,28.60,48.14,37.57,23.09,49.36,NA,63.33,18.71,36.77
2020-05-08T03:30:38,27.61,30.40,51.30,28.17,42.00,2.97,70.67,14.14,30.94,32.68
2020-05-08T03:32:22,31.03,39.48,37.92,35.54,36.62,42.16,45.52,37.96,43.32,32.17
2020-05-08T03:33:33,NA,31.38,31.91,9.04,NA,20.12,63.88,36.67,56.87,NA
2020-05-08T03:35:41,50.14,39.43,8.40,40.30,60.07,36.15,47.13,54.38,12.55,52.22
2020-05-08T03:35:45,25.15,37.22,11.11,48.85,38.03,34.25,46.87,29.94,22.53,-0.44
2020-05-08T03:36:53,49.32,34.04,14.68,19.62,32.22,31.37,32.59,8.04,23.99,31.33
2020-05-08T03:37:32,34.99,44.88,26.17,33.55,20.32,56.98,34.46,53.95,30.33,27.71
2020-05-08T03:37:50,23.21,12.84,NA,39.74,23.14,55.20,12.05,37.32,2.20,22.04
2020-05-08T03:39:37,27.48,21.98,24.48,39.19,7.16,47.40,38.07,59.24,30.66,37.15
2020-05-08T03:39:51,22.39,47.10,16.97,13.73,24.02,33.42,44.82,35.86,22.50,16.67
2020-05-08T03:41:37,47.57,29.50,33.78,5.66,11.86,21.53,34.23,40.25,28.60,46.51
2020-05-08T03:43:39,NA,31.96,37.42,21.05,37.10,22.39,34.55,40.85,61.08,6.28
2020-05-08T03:45:28,43.17,33.79,18.89,40.53,20.81,13.62,47.49,43.68,30.01,57.15
2020-05-08T03:47:12,10.03,14.44,19.82,45.21,33.03,45.29,61.07,42.98,47.10,53.41
2020-05-08T03:49:39,44.17,32.91,23.02,21.90,29.70,41.37,35.71,29.54,55.53,28.51
2020-05-08T03:51:21,12.62,37.48,29.44,45.35,31.38,46.25,14.62,NA,25.98,32.73
2020-05-08T03:52:34,36.60,55.36,32.49,56.94,27.20,73.64,20.64,30.31,23.98,24.02
2020-05-08T03:53:22,10.53,45.37,29.99,59.75,9.21,6.91,41.72,25.04,48.12,46.98
2020-05-08T03:54:47,31.44,21.92,63.28,30.07,35.19,40.72,32.46,56.18,8.16,22.01
2020-05-08T03:57:01,16.29,5.22,23.22,56.67,47.90,27.89,19.41,57.35,27.60,39.98
2020-05-08T03:58:20,55.44,46.59,41.14,41.85,35.50,38.85,26.91,46.35,18.02,44.19
2020-05-08T03:58:32,0.02,38.62,26.26,31.28,30.76,39.73,35.68,25.98,15.63,49.21
2020-05-08T03:58:33,11.84,34.25,35.03,44.58,67.29,4.75,55.13,23.61,7.92,18.35
2020-05-08T03:59:04,24.56,44.75,24.60,25.19,61.65,39.79,32.73,20.84,NA,37.76
2020-05-08T03:59:10,21.35,11.65,55.37,30.78,69.51,22.48,36.32,42.63,24.40,53.06
2020-05-08T03:59:55,17.12,12.87,33.28,23.31,21.27,30.63,28.18,47.10,17.40,14.25
2020-05-08T04:01:51,66.86,67.99,35.59,34.17,54.14,8.89,29.14,42.46,27.93,65.71
2020-05-08T04:02:57,29.58,17.25,18.14,-13.60,32.02,25.27,22.38,18.09,29.16,15.19
2020-05-08T04:05:13,45.74,51.68,36.41,23.87,23.87,48.74,24.29,16.47,34.97,38.87
2020-05-08T04:05:43,31.53,49.38,41.82,41.63,60.79,29.39,NA,30.52,39.38,46.73
2020-05-08T04:07:03,47.25,0.50,12.70,42.47,32.47,22.63,64.70,36.09,9.54,57.44
2020-05-08T04:09:29,-0.31,34.54,48.45,27.13,50.01,24.93,35.80,42.16,13.75,22.73
2020-05-08T04:11:39,18.03,25.22,48.33,21.65,20.43,43.83,13.26,13.88,39.86,32.75
2020-05-08T04:12:08,26.09,43.06,64.81,42.76,9.35,33.00,33.46,29.47,16.54,NA
2020-05-08T04:12:55,39.37,27.42,41.92,53.92,76.04,50.40,19.60,14.51,42.85,42.44
2020-05-08T04:13:24,30.06,71.40,10.65,46.89,25.70,57.10,46.65,43.83,14.51,54.13
2020-05-08T04:14:53,12.29,51.47,23.70,14.49,62.62,-6.56,36.90,22.08,41.80,30.39
2020-05-08T04:17:13,36.52,30.14,25.18,42.85,28.85,NA,31.89,41.52,50.80,50.61
2020-05-08T04:17:31,39.72,60.19,46.42,14.85,33.38,67.10,43.96,35.68,16.15,20.99
2020-05-08T04:19:40,39.17,40.43,25.96,39.41,32.93,30.36,-2.63,23.18,39.47,34.96
2020-05-08T04:21:51,36.25,40.98,27.97,55.39,47.34,22.20,44.32,29.51,49.23,45.17
2020-05-08T04:23:54,52.56,72.31,34.26,28.59,38.18,29.36,35.36,49.82,52.30,44.08
2020-05-08T04:25:19,72.71,43.97,22.33,28.19,32.12,10.68,41.76,20.41,26.74,47.59
2020-05-08T04:27:40,11.76,47.88,23.16,42.52,59.95,48.15,36.64,41.25,39.05,54.89
2020-05-08T04:29:55,41.71,52.25,65.33,45.82,14.19,42.43,40.92,36.83,22.44,13.52
2020-05-08T04:32:01,73.37,14.41,17.47,48.95,31.99,51.30,36.75,37.82,28.65,43.74
2020-05-08T04:34:15,9.10,38.25,41.43,41.73,54.64,24.98,71.33,17.83,43.68,33.92
2020-05-08T04:36:40,40.37,55.97,29.10,54.90,36.55,24.15,39.79,31.66,34.58,40.50
2020-05-08T04:38:59,54.41,20.48,47.73,46.99,39.66,44.41,NA,31.93,39.72,18.93
2020-05-08T04:40:12,50.31,38.60,13.47,53.89,42.07,31.28,47.38,42.88,63.63,50.67
2020-05-08T04:42:32,22.02,2.11,34.21,48.63,17.26,32.34,35.20,48.42,51.22,39.99
2020-05-08T04:44:57,69.56,31.80,36.00,52.18,-10.57,32.64,31.97,53.83,52.04,NA
2020-05-08T04:46:20,45.46,33.02,NA,44.56,3.11,24.00,44.19,26.79,29.72,47.18
2020-05-08T04:47:23,39.52,35.17,42.12,56.95,59.07,47.96,34.99,33.25,36.12,31.75
2020-05-08T04:48:21,21.24,44.86,60.28,35.55,27.46,43.15,50.03,40.54,25.82,34.22
2020-05-08T04:49:31,27.05,31.81,13.86,42.96,57.56,NA,35.97,37.83,32.68,21.39
2020-05-08T04:51:02,39.99,65.92,45.98,52.71,23.63,28.27,48.79,26.50,48.38,16.38
2020-05-08T04:52:27,28.80,41.65,42.38,55.50,31.35,32.87,16.54,32.09,30.79,40.79
2020-05-08T04:53:16,46.99,13.21,40.37,49.25,65.62,40.95,37.37,14.23,17.76,61.41
2020-05-08T04:54:08,58.16,49.84,NA,19.84,16.45,18.64,52.81,7.24,53.17,43.15
2020-05-08T04:54:23,10.53,39.72,34.84,57.56,29.48,3.49,34.92,57.66,51.54,32.61
2020-05-08T04:54:31,19.28,22.83,30.81,31.24,26.02,35.71,53.85,26.79,-3.51,41.36
2020-05-08T04:56:53,17.75,22.63,5.83,31.63,64.83,37.34,4.07,36.99,41.34,50.96
2020-05-08T04:57:45,8.99,87.63,20.01,49.98,47.82,33.30,30.78,50.76,37.14,38.47
2020-05-08T04:59:22,-8.91,25.86,61.66,28.08,41.21,66.91,41.21,25.55,57.38,47.13
2020-05-08T04:59:26,NA,36.75,21.43,30.28,13.51,NA,23.74,-0.22,12.00,30.13
2020-05-08T05:01:16,16.46,40.19,52.52,16.68,NA,19.12,42.43,42.67,12.57,24.74
2020-05-08T05:03:35,30.18,-3.46,36.58,52.02,67.85,21.76,25.65,41.68,28.87,56.23
2020-05-08T05:04:25,44.24,57.84,28.92,40.34,54.62,NA,16.78,46.07,50.27,60.21
2020-05-08T05:06:01,18.33,46.05,24.23,28.93,18.98,49.72,12.71,46.09,37.05,30.45
2020-05-08T05:08:09,45.77,36.16,19.07,8.72,13.11,35.67,49.63,32.54,49.52,34.17
2020-05-08T05:09:53,23.67,38.61,49.36,27.58,15.46,NA,27.40,48.12,45.75,23.40
2020-05-08T05:10:06,32.09,37.91,36.18,1.29,37.10,45.10,40.08,43.78,34.00,49.96
2020-05-08T05:11:31,46.71,61.57,57.15,42.73,28.68,46.91,45.18,44.21,27.48,39.97
2020-05-08T05:13:26,17.63,20.45,26.35,34.97,60.02,32.07,63.89,55.60,44.76,34.08
2020-05-08T05:15:53,16.98,45.73,19.73,35.58,54.37,58.66,76.77,46.38,43.48,41.98
2020-05-08T05:17:54,31.10,60.62,41.06,10.60,29.12,27.45,38.57,11.11,45.52,61.21
2020-05-08T05:19:23,35.89,3.17,31.17,36.96,30.23,30.77,44.86,43.51,40.73,36.20
2020-05-08T05:19:33,43.69,20.79,20.09,45.20,63.29,27.53,38.94,58.11,22.96,35.60
2020-05-08T05:21:39,14.23,27.21,36.52,49.08,6.31,44.83,29.95,25.30,29.21,37.94
2020-05-08T05:22:32,29.03,48.56,29.11,50.62,22.17,57.88,32.69,9.62,45.61,37.56
2020-05-08T05:23:10,26.58,33.05,56.49,38.58,46.17,21.74,30.85,51.31,37.79,47.24
2020-05-08T05:23:51,33.80,3.88,10.76,23.62,53.71,37.73,-6.03,37.43,57.82,46.53
2020-05-08T05:24:13,6.55,14.25,43.03,56.94,25.78,10.17,53.00,64.46,19.80,49.44
2020-05-08T05:26:22,14.31,38.73,36.43,22.46,39.35,25.70,7.17,56.55,13.72,48.35
2020-05-08T05:26:52,57.40,35.89,28.26,31.57,53.23,46.12,13.97,44.60,12.73,34.53
2020-05-08T05:26:56,36.81,36.46,31.21,50.47,40.64,63.37,31.82,20.93,21.91,38.65
2020-05-08T05:28:57,47.11,41.62,42.74,60.80,32.29,40.26,19.05,43.04,NA,22.63
2020-05-08T05:30:14,38.65,30.47,18.38,14.33,39.22,54.71,37.34,49.09,29.31,35.16
2020-05-08T05:32:36,24.79,30.64,41.53,32.05,29.23,29.78,43.35,50.90,50.91,54.30
2020-05-08T05:33:50,60.16,26.52,34.53,33.55,5.33,NA,49.21,38.74,41.99,51.23
2020-05-08T05:33:54,15.88,29.30,57.89,38.43,36.49,51.28,23.56,18.83,56.30,42.41
2020-05-08T05:35:24,69.78,39.82,44.93,57.31,36.17,55.89,43.22,24.25,57.09,37.23
2020-05-08T05:36:11,39.96,38.44,57.03,22.74,14.71,36.24,10.80,54.25,35.35,14.84
2020-05-08T05:38:07,5.42,43.16,3.82,59.58,19.09,51.38,29.24,25.64,36.16,35.77
2020-05-08T05:38:50,21.19,14.27,39.53,56.92,3.90,57.78,38.07,28.46,37.03,59.18
2020-05-08T05:41:07,57.34,13.93,50.25,16.93,36.71,27.61,64.55,18.29,20.33,26.49
2020-05-08T05:42:39,44.64,22.34,34.64,26.24,23.67,45.25,57.96,39.80,37.88,24.61
2020-05-08T05:43:55,30.96,20.21,39.90,46.77,51.51,38.88,21.89,24.32,14.45,23.37
2020-05-08T05:46:22,15.47,43.24,44.08,41.98,50.12,18.26,58.83,61.22,34.50,10.94
2020-05-08T05:46:50,12.24,32.27,35.14,51.57,41.75,35.72,24.71,34.25,41.61,65.64
2020-05-08T05:48:12,45.28,22.07,13.88,11.45,53.59,35.10,22.63,44.20,25.40,14.90
2020-05-08T05:50:13,45.31,58.59,47.87,47.73,43.38,27.81,35.07,28.61,26.16,29.15
2020-05-08T05:50:43,45.93,22.12,55.90,66.07,30.41,14.68,32.23,24.63,31.67,29.52
2020-05-08T05:50:47,24.77,42.53,36.53,38.81,33.04,14.70,32.15,NA,51.22,26.17
2020-05-08T05:53:15,11.53,44.52,25.94,62.19,32.99,4.88,54.34,30.67,17.12,60.53
2020-05-08T05:53:41,51.97,46.26,6.64,48.84,51.44,17.79,60.87,48.60,52.41,29.06
2020-05-08T05:55:09,14.57,41.01,36.07,57.41,26.92,24.53,59.79,35.03,35.04,13.10
2020-05-08T05:56:38,4.11,29.65,56.34,10.64,27.08,46.71,52.10,48.65,37.82,31.14
2020-05-08T05:57:13,46.40,57.65,37.40,41.20,35.77,11.20,32.89,43.58,19.63,24.46
2020-05-08T05:59:27,50.08,28.81,NA,63.93,NA,37.31,58.22,32.00,40.64,40.89
2020-05-08T05:59:36,51.11,43.48,38.46,24.51,44.39,NA,8.33,49.82,31.16,50.60
2020-05-08T06:01:37,34.21,50.83,27.49,53.08,51.55,19.61,39.30,34.33,37.32,37.95
2020-05-08T06:02:38,18.56,51.31,52.94,72.86,55.95,19.98,26.28,23.04,32.64,19.36
2020-05-08T06:04:28,34.33,-4.06,64.22,37.38,47.15,62.83,29.16,40.25,79.45,25.86
2020-05-08T06:05:33,27.60,26.22,33.33,43.06,30.52,39.90,15.94,36.98,NA,60.89
2020-05-08T06:07:22,36.65,22.01,40.08,10.54,NA,24.65,36.13,27.48,NA,44.51
2020-05-08T06:07:46,28.64,40.28,31.69,30.54,34.51,34.94,38.54,27.37,57.97,39.20
2020-05-08T06:08:22,51.41,13.06,35.41,30.46,41.09,23.97,37.17,24.15,NA,39.81
2020-05-08T06:08:57,60.64,29.18,32.62,55.71,47.22,29.68,35.59,30.60,25.09,22.71
2020-05-08T06:09:35,45.85,36.50,41.01,39.88,47.33,36.75,61.42,67.55,33.56,23.12
2020-05-08T06:09:48,20.63,13.28,7.23,28.24,24.91,39.41,33.63,45.17,24.49,27.79
2020-05-08T06:10:36,61.84,23.55,7.56,12.62,48.22,27.92,59.24,16.85,59.04,29.76
2020-05-08T06:12:23,35.06,3.55,51.46,54.18,45.23,51.91,31.44,31.76,38.48,43.21
2020-05-08T06:14:18,44.36,53.87,36.63,56.85,2.37,18.48,52.65,21.36,65.86,31.87
2020-05-08T06:15:31,38.76,43.82,4.22,33.28,34.64,63.35,47.36,31.25,43.66,25.25
2020-05-08T06:17:24,49.16,43.46,24.91,35.71,28.74,34.53,43.00,36.56,17.20,22.96
2020-05-08T06:18:58,29.73,20.37,24.03,37.02,7.51,24.87,NA,12.75,78.90,51.97
2020-05-08T06:21:04,31.10,65.89,13.60,40.39,28.32,46.59,27.79,61.17,32.33,40.78
2020-05-08T06:21:12,19.93,40.03,16.84,49.84,31.87,36.10,42.18,47.16,43.73,25.46
2020-05-08T06:23:32,35.88,46.98,7.39,18.71,37.31,30.64,39.70,72.64,31.89,25.85
2020-05-08T06:25:14,37.97,45.72,10.58,59.55,32.45,31.34,44.92,29.37,34.97,21.55
2020-05-08T06:26:43,28.68,41.46,37.58,49.14,40.24,46.93,7.22,15.46,18.89,32.45
2020-05-08T06:28:39,33.66,33.04,60.28,24.44,47.05,58.64,23.50,26.70,19.35,38.14
2020-05-08T06:29:51,22.10,26.39,28.18,26.77,6.14,18.26,34.99,50.66,28.20,58.92
2020-05-08T06:31:22,62.61,42.85,61.67,29.33,8.09,48.70,42.07,43.15,83.63,43.86
2020-05-08T06:31:30,44.88,21.75,39.73,12.68,43.70,21.38,68.15,50.19,41.31,28.60
2020-05-08T06:31:40,14.07,33.39,27.93,31.07,29.17,22.54,55.56,37.19,17.17,29.62
2020-05-08T06:31:50,10.76,39.26,NA,63.78,53.02,49.74,32.85,21.37,44.30,43.15
2020-05-08T06:32:21,9.07,18.90,22.90,46.70,11.15,25.79,25.58,45.38,83.99,25.77
2020-05-08T06:32:52,53.75,43.82,36.10,41.75,26.69,51.11,24.67,33.32,12.73,19.77
2020-05-08T06:35:18,66.20,44.47,59.22,20.31,52.93,37.46,40.75,NA,59.29,37.62
2020-05-08T06:35:22,27.99,35.48,28.01,29.87,28.46,60.95,28.53,7.50,31.34,33.20
2020-05-08T06:36:42,39.66,34.41,30.01,21.42,56.88,27.55,24.90,42.96,38.05,21.35
2020-05-08T06:37:18,48.99,34.73,30.32,NA,NA,50.37,38.72,31.70,60.57,47.45
2020-05-08T06:38:06,19.25,9.54,21.04,55.07,37.59,NA,4.00,30.10,15.27,28.90
2020-05-08T06:38:39,28.67,41.62,24.67,19.59,48.00,45.16,27.76,31.64,48.59,10.15
2020-05-08T06:39:26,52.18,10.95,26.21,56.34,2.91,53.13,8.13,54.94,32.10,31.32
2020-05-08T06:39:29,51.42,14.11,23.99,57.51,29.01,30.39,44.05,NA,39.48,17.85
2020-05-08T06:40:57,51.16,38.04,35.99,40.16,31.40,31.03,39.87,60.37,36.73,36.01
2020-05-08T06:41:48,59.80,58.52,61.06,32.05,23.86,27.12,33.86,48.54,20.17,56.77
2020-05-08T06:42:13,NA,48.60,56.12,42.74,23.85,26.65,23.78,30.19,59.95,18.99
2020-05-08T06:44:00,34.93,61.03,45.96,29.06,39.05,56.62,43.51,56.15,56.82,23.10
2020-05-08T06:46:06,48.36,39.99,36.12,31.23,44.27,47.58,12.32,43.76,38.03,32.62
2020-05-08T06:46:54,26.60,47.38,42.12,45.37,21.62,25.44,30.75,37.55,48.12,22.60
2020-05-08T06:49:16,30.90,45.61,NA,45.53,35.88,39.42,41.69,6.52,21.32,26.07
2020-05-08T06:51:00,42.33,37.46,36.21,29.83,44.16,11.68,39.16,16.92,22.48,26.21
2020-05-08T06:52:28,36.51,15.81,39.88,27.91,58.43,28.48,55.97,44.86,10.03,25.30
2020-05-08T06:53:06,31.98,37.10,59.84,17.83,28.46,38.29,20.46,1.01,36.08,55.70
2020-05-08T06:53:53,24.54,13.76,22.59,39.94,20.46,35.83,17.70,6.10,56.96,34.73
2020-05-08T06:56:17,NA,34.69,51.43,NA,65.78,48.13,27.75,61.08,-0.06,28.46
2020-05-08T06:56:30,32.89,35.97,30.84,-5.28,NA,18.00,11.39,40.64,33.00,33.09
2020-05-08T06:56:30,27.92,38.66,27.13,35.09,-9.48,8.77,13.51,27.66,42.83,43.43
2020-05-08T06:57:31,47.46,12.78,33.85,43.37,38.92,31.72,40.41,33.92,30.49,31.50
2020-05-08T06:58:21,61.89,28.92,21.08,19.38,41.45,70.42,30.90,21.10,26.82,31.61
2020-05-08T06:58:22,40.41,52.04,32.64,37.44,29.00,28.18,42.74,29.24,68.44,24.98
2020-05-08T06:59:40,42.76,49.02,16.67,43.63,34.73,46.22,61.14,38.34,57.33,30.76
2020-05-08T07:00:33,37.84,48.99,31.37,43.54,13.01,40.66,38.93,51.00,19.95,29.05
2020-05-08T07:01:27,27.23,44.37,39.37,47.00,32.40,2.60,45.78,42.14,52.70,33.40
2020-05-08T07:02:09,53.04,16.38,9.47,12.66,61.40,29.79,42.77,69.13,56.84,23.62
2020-05-08T07:04:08,31.02,56.15,30.76,34.16,35.31,11.28,32.81,27.81,37.44,26.08
2020-05-08T07:04:14,NA,30.87,59.39,6.05,10.66,36.12,NA,42.01,59.60,33.59
2020-05-08T07:04:21,19.22,11.27,24.15,44.66,48.02,45.75,37.87,58.32,21.69,45.92
2020-05-08T07:05:50,36.80,17.20,9.43,42.46,41.16,20.48,18.87,10.02,12.89,51.61
2020-05-08T07:06:02,44.36,17.26,44.70,49.00,19.12,48.80,69.85,45.92,35.83,36.67
2020-05-08T07:07:37,46.95,32.33,44.84,50.31,19.48,22.41,42.45,27.79,37.09,25.15
2020-05-08T07:08:08,35.61,41.51,23.77,27.66,20.90,33.72,17.05,15.86,51.96,53.64
2020-05-08T07:08:24,57.97,40.15,54.51,42.31,33.88,26.55,21.13,37.54,43.64,20.91
2020-05-08T07:09:51,41.61,9.20,8.21,49.16,7.17,36.30,31.08,NA,63.38,43.16
2020-05-08T07:10:59,45.91,11.72,58.13,16.56,42.70,48.35,26.74,41.23,33.22,30.00
2020-05-08T07:11:29,30.29,37.95,40.87,45.43,29.38,42.29,33.52,26.17,42.81,38.10
2020-05-08T07:11:41,66.63,26.77,16.36,23.68,55.73,41.18,30.68,20.00,20.06,53.53
2020-05-08T07:14:00,36.66,41.15,50.41,61.03,43.46,41.84,22.64,45.71,24.93,19.03
2020-05-08T07:14:42,24.19,28.19,44.38,19.14,46.84,33.61,40.94,26.93,11.52,21.83
2020-05-08T07:16:26,45.63,49.80,24.38,33.30,56.83,28.56,38.20,43.14,61.95,65.85
2020-05-08T07:17:57,30.91,18.10,35.60,30.16,44.87,0.03,29.85,17.31,48.77,16.56
2020-05-08T07:19:57,29.20,31.64,16.67,18.71,27.28,31.00,15.89,42.90,35.49,25.03
2020-05-08T07:22:12,36.84,12.83,42.34,43.44,24.43,44.84,32.37,45.96,44.57,31.43
2020-05-08T07:24:32,45.63,37.37,34.45,47.25,46.88,35.25,11.54,48.72,43.24,49.81
2020-05-08T07:26:08,40.86,27.37,38.66,28.08,32.43,29.39,33.97,17.23,14.03,9.06
2020-05-08T07:27:41,19.66,39.19,41.31,44.51,25.58,30.30,37.09,33.59,38.75,20.94
2020-05-08T07:28:59,38.38,23.10,4.67,34.51,56.91,41.29,42.33,44.54,11.39,30.47
2020-05-08T07:30:08,3.39,26.54,29.79,62.83,36.88,36.00,22.89,44.20,30.61,23.53
2020-05-08T07:32:17,26.18,27.41,50.01,10.85,39.04,5.71,15.74,32.88,62.64,33.40
2020-05-08T07:34:33,35.67,47.11,32.06,25.34,42.68,38.80,22.34,13.70,18.73,28.31
2020-05-08T07:36:59,46.14,44.44,36.24,36.07,35.88,20.76,NA,23.33,25.72,23.32
2020-05-08T07:39:03,22.15,30.63,25.32,33.88,39.90,51.89,34.62,52.61,39.40,65.21
2020-05-08T07:41:07,26.90,39.95,23.29,26.29,31.98,14.69,40.60,29.37,44.48,39.37
2020-05-08T07:41:47,44.28,46.22,60.25,21.20,47.72,36.06,26.60,NA,23.99,27.42
2020-05-08T07:43:55,29.03,42.50,45.79,34.70,69.54,43.92,30.16,29.30,41.96,-0.84
2020-05-08T07:44:23,37.91,15.07,19.32,14.78,38.82,38.29,40.12,56.22,24.85,46.35
2020-05-08T07:45:07,10.51,19.04,13.49,36.75,36.93,30.03,27.82,37.65,43.41,18.96
2020-05-08T07:47:29,28.59,38.39,38.40,9.17,13.42,35.04,35.23,23.86,15.84,37.63
2020-05-08T07:48:08,18.16,66.41,44.25,56.44,42.62,11.16,44.95,36.84,23.70,46.75
2020-05-08T07:49:43,16.39,74.19,41.87,20.79,35.97,55.07,37.65,40.89,52.22,64.53
2020-05-08T07:49:59,34.78,39.76,41.76,18.68,28.86,54.77,33.62,49.95,48.83,47.21
2020-05-08T07:50:07,54.53,42.48,7.17,24.79,67.86,51.38,42.75,70.54,40.66,-0.80
2020-05-08T07:51:18,26.68,38.93,26.15,6.18,18.62,33.65,52.50,2.24,29.25,56.07
2020-05-08T07:51:56,32.89,26.81,47.52,58.40,19.91,-7.23,16.02,37.88,39.19,38.33
2020-05-08T07:53:19,43.64,66.08,NA,42.94,28.98,29.47,43.64,36.91,10.42,24.51
2020-05-08T07:54:55,53.18,18.72,12.11,45.13,18.43,70.36,33.56,45.64,20.22,45.03
2020-05-08T07:56:51,37.73,46.64,34.70,8.51,35.51,22.97,61.82,35.67,63.25,37.95
2020-05-08T07:59:01,13.08,23.79,21.13,7.25,51.36,26.13,44.18,42.43,10.87,44.10
2020-05-08T08:00:42,50.55,14.66,31.82,23.52,69.35,8.09,28.70,43.49,10.29,43.87
2020-05-08T08:01:45,39.88,24.72,24.63,30.36,43.66,52.28,55.63,12.75,45.90,29.88
2020-05-08T08:03:01,24.38,24.11,55.72,38.03,21.58,32.43,15.23,6.76,30.83,16.51
